movie_id,title,tags
86812,Sound of My Voice,sound voic scienc fiction drama mysteri journalist independ film hand clap game cult leader brit marl christoph denham nicol vicius davenia mcfadden zal batmanglij journalist girlfriend get pull investig cult whose leader claim futur
38786,The Blood of My Brother: A Story of Death in Iraq,blood brother stori death iraq blood brother goe behind scene one iraqi famili struggl surviv amidst carnag grow shia insurg nineteen year old ibrahim dream reveng brother shot kill american patrol scene fight death street baghdad closest viewer ever come iraq kneel prayer amidst thousand muslim worship feel roar low fli apach ride atop sixti ton tank drive mask resist fighter attack american posit flee threat overwhelm respons blood street tank fire cold distant stare dead iraqi fighter written andrew berend
84355,Your Sister's Sister,sister sister drama comedi sister sister relationship secret romanc cottag relationship mumblecor woman director mark duplass emili blunt rosemari dewitt mike birbiglia lynn shelton iri invit friend jack stay famili island getaway death brother remot cabin jack drunken encount hannah iri sister kick reveal stretch day
18632,A Dog's Breakfast,dog breakfast comedi independ film david hewlett kate hewlett paul mcgillion christoph judg david hewlett never good anyth life would murder differ patrick david hewlett alway somewhat combat relationship littl sister marilyn kate hewlett bring home new sci fi soap star fiancé ryan paul mcgillion war patrick fail drive wedg happi coupl reach sharper instrument
40652,The Married Woman,marri woman drama romanc sandstorm woman godard marri macha méril bernard noël philipp leroy christoph bourseil jean-luc godard charlott young modern hair place superfici cool read fashion magazin perfect bust live pari suburb son husband pierr pilot lover robert actor assign dinner husband client consult physician tension home pierr follow month marit play edg pierr slap apolog quizz robert act event may forc choos robert pierr close up fill screen surfac eye tear horror war provid distant counterpoint
339408,The Birth of a Nation,birth nation drama slaveri nate parker armi hammer aja naomi king jacki earl haley nate parker nat turner former slave america lead liber movement 1831 free african american virgina result violent retali white
266857,The Work and The Story,work stori comedi kirbi heyborn christoph robin miller eric artel nathan smith jone juli 2000 richard dutcher man pioneer mormon cinema film god armi miss presum dead three amateur mormon filmmak judi shumway peter beuhmann kevin evan individu set make first featur length film take dutcher place next mormon spielberg win lose find richard everyon want richard found
18925,Facing the Giants,face giant drama christian sport aftercreditssting jame blackwel alex kendrick shannen field chris willi alex kendrick lose coach underdog footbal team face giant fear failur field surpris result
299245,The Gallows,gallow horror thriller gallow high school tragedi hang found footag stage product cassidi gifford ryan shoo pfeifer brown rees mishler travi cluff chris lofe 20 year horrif accid small town school play student school resurrect fail show misguid attempt honor anniversari tragedi soon discov thing better left alon
985,Eraserhead,eraserhead drama fantasi horror scienc fiction babi mutant claustrophobia nightmar parents-in-law pencil eras surreal independ film tortur parallel world cool hair jack nanc charlott stewart allen joseph jeann bate david lynch henri spencer tri surviv industri environ angri girlfriend unbear scream newli born mutant child
34101,Hollywood Shuffle,hollywood shuffl comedi black peopl ethnic stereotyp robert townsend craigus r. johnson helen martin starletta dupoi robert townsend aspir actor hot dog stand employe bobbi taylor catch ire grandmoth audit role regrett titl exploit film jivetim jimmi reveng tinseltown studio cast taylor titl role seri conflict dream satir african american stereotyp hollywood must reconcil career goal desir remain posit role model littl brother
9821,The Mighty,mighti comedi drama ohio come of age disabl learn disabl birth defect suit of armor sharon stone elden henson kieran culkin gena rowland peter chelsom tell stori strong friendship young boy morquio syndrom older boy alway bulli size adapt novel freak mighti film explor build trust friendship kevin intellig guy help maxwel improv read skill return kevin want maxwel take place sinc allow unauthor social outcast town kevin maxwel come realiz similar accept freak noth stop
65448,Penitentiary,penitentiari action drama prison box wilbur hi-fi white leon isaac kennedi thommi pollard  hazel spear  jamaa fanaka hitchhik name martel gordon get fight two biker prostitut one biker kill gordon arrest sent prison join prison box team effort secur earli parol establish domin prison toughest gang
18841,The Lost Skeleton of Cadavra,lost skeleton cadavra comedi horror scienc fiction monster mutant skeleton alien life-form scienc fay masterson andrew park susan mcconnel brian howe larri blamir rememb good old day anyon camera thousand buck could schlep bronson canyon quick make cheap sci fi horror b movi well back lost skeleton cadavra affection meticul creation notori cheesi clunker gaggl belov stereotyp pursu rarest radioact element atmospherium
272726,Dude Where's My Dog?,dude dog famili gabriela castillo trish cook alexand g. eckert kevin farley stephen langford left home alon dog harri young ray find bit troubl harri get loos suspici neighbor hous accident knock top secret invis potion crook fbi tail ray need find invis mischiev mutt get harri back parent get home
175291,Cheap Thrills,cheap thrill drama comedi crime suspens mumblegor pat heali ethan embri sara paxton david koechner e.l. katz recent fire face evict new dad life turn upsid meet wealthi coupl offer path financi secur price
80215,Indie Game: The Movie,indi game movi documentari game woman director programm code jonathan blow phil fish edmund mcmillen tommi refen lisann pajot jame swirski indi game movi featur documentari video game creator craft film follow dramat journey video game develop creat releas game world film tell emot stori friend edmund mcmillen amp tommi refen craft first xbox game super meat boy follow phil fish creator high anticip game fez 4 year work near solitud phil reveal opus public first time film tell surpris stori one highest rate video game time braid film make video game core creativ process expos work short make fun game anyth fun game
